"","X1","Date.time","Temperature","Precipitation","Relative.Humidity","Cloud.Cover","codedPrecipitation","month","Jan","Feb","Mar","Apr","May","June","July","Aug","Sep","Oct","Nov","Dec"
"1506",1506,2019-02-14,30.5,0.01,77.37,71.7,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1507",1507,2019-02-15,10.3,0,65.03,25.3,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1508",1508,2019-02-16,13.4,0,75.32,57,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1509",1509,2019-02-17,22.3,0.19,84.36,86.5,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1510",1510,2019-02-18,16.7,0.03,75.3,42,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1511",1511,2019-02-19,12,0,74.48,43.8,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1512",1512,2019-02-20,29.3,0.28,83.75,88.4,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1513",1513,2019-02-21,20.6,0,68.93,24.8,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1514",1514,2019-02-22,21.9,0,71.39,56.3,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1515",1515,2019-02-23,32.7,0.64,88.33,95,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1516",1516,2019-02-24,24.5,0.13,77.41,65.6,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1517",1517,2019-02-25,6.3,0,61.47,60.4,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1518",1518,2019-02-26,9.3,0.05,70.46,90.5,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1519",1519,2019-02-27,13.9,0.04,76.63,70,1,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1520",1520,2019-02-28,12.8,0,62.7,64.2,0,"02",0,1,0,0,0,0,0,0,0,0,0,0
"1521",1521,2019-03-01,23.7,0.03,58.24,93,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1522",1522,2019-03-02,22.3,0.04,78.56,86.6,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1523",1523,2019-03-03,7.8,0,55.83,30.1,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1524",1524,2019-03-04,-0.8,0,66.57,21.2,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1525",1525,2019-03-05,9,0,64.65,50.6,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1526",1526,2019-03-06,13.5,0,66.98,36.8,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1527",1527,2019-03-07,13.5,0,69.58,43.8,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1528",1528,2019-03-08,24.7,0,75.81,55.4,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1529",1529,2019-03-09,31.3,0.4,82.77,64.7,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1530",1530,2019-03-10,32,0.01,79.44,68.9,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1531",1531,2019-03-11,28,0,57.83,17.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1532",1532,2019-03-12,31.5,0.01,71.2,42.1,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1533",1533,2019-03-13,41.7,0.29,92.17,82.5,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1534",1534,2019-03-14,47.4,0.09,85.6,73.7,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1535",1535,2019-03-15,36,0,72.07,90.1,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1536",1536,2019-03-16,31.7,0,62.38,25.1,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1537",1537,2019-03-17,31.5,0,67.23,45.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1538",1538,2019-03-18,33.3,0,70.29,49.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1539",1539,2019-03-19,37.1,0,63.12,28.1,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1540",1540,2019-03-20,39.4,0,72.16,54.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1541",1541,2019-03-21,41,0,68.18,58.1,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1542",1542,2019-03-22,40.5,0,60.13,9.3,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1543",1543,2019-03-23,39.2,0,65.32,19.2,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1544",1544,2019-03-24,42.6,0,71.43,62.2,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1545",1545,2019-03-25,33.3,0,56.68,22.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1546",1546,2019-03-26,35.7,0,49.1,25.9,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1547",1547,2019-03-27,46,0.03,47.39,74.2,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1548",1548,2019-03-28,49.6,0.01,60.04,60.9,1,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1549",1549,2019-03-29,42.5,0,63.44,52.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1550",1550,2019-03-30,37.8,0,49.16,60.5,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1551",1551,2019-03-31,30.3,0,43.84,43.2,0,"03",0,0,1,0,0,0,0,0,0,0,0,0
"1552",1552,2019-04-01,40.5,0,51.26,89.5,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1553",1553,2019-04-02,41.8,0.03,72.68,68.3,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1554",1554,2019-04-03,45.1,0,45.7,42,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1555",1555,2019-04-04,41.2,0,54.94,87.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1556",1556,2019-04-05,46.3,0,76.94,81.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1557",1557,2019-04-06,51.7,0,79.53,63.9,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1558",1558,2019-04-07,54.9,0.14,85.32,53.4,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1559",1559,2019-04-08,59.7,0,61.51,27.7,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1560",1560,2019-04-09,52,0,53.21,35.4,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1561",1561,2019-04-10,34.3,0.27,80.1,71.6,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1562",1562,2019-04-11,35,0.54,87.93,94.3,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1563",1563,2019-04-12,38.8,0.04,68.82,83.7,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1564",1564,2019-04-13,36.9,0,63.44,78.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1565",1565,2019-04-14,34.5,0,69.39,70.4,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1566",1566,2019-04-15,41.2,0,57.7,42.7,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1567",1567,2019-04-16,54.1,0.1,70.57,63.8,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1568",1568,2019-04-17,52,0.16,83.06,81.1,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1569",1569,2019-04-18,46.8,0.01,81.57,93.6,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1570",1570,2019-04-19,47.5,0,55.23,27,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1571",1571,2019-04-20,49.5,0,45.54,1.3,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1572",1572,2019-04-21,64.6,0,35.23,40,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1573",1573,2019-04-22,64.8,0.63,56.92,55.2,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1574",1574,2019-04-23,53,0.25,66.03,52.8,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1575",1575,2019-04-24,53.5,0,63.25,18.7,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1576",1576,2019-04-25,54,0.08,71.82,51.6,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1577",1577,2019-04-26,52.5,0,48.3,13.6,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1578",1578,2019-04-27,37.3,0.21,71.81,62.1,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1579",1579,2019-04-28,41.2,0,63.18,45.5,0,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1580",1580,2019-04-29,44.7,0.3,82.28,89.8,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1581",1581,2019-04-30,43,0.06,90.38,91.9,1,"04",0,0,0,1,0,0,0,0,0,0,0,0
"1582",1582,2019-05-01,45.3,0.28,88.96,98.9,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1583",1583,2019-05-02,46.4,0.04,88.23,94,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1584",1584,2019-05-03,49.6,0,69.17,59.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1585",1585,2019-05-04,53.5,0,65.69,20.3,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1586",1586,2019-05-05,58.9,0.42,67.47,46.3,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1587",1587,2019-05-06,54.2,0.28,77.31,86.1,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1588",1588,2019-05-07,49.9,0,58.49,70.2,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1589",1589,2019-05-08,45.4,0.63,74.3,64.6,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1590",1590,2019-05-09,51.8,0.07,85.36,92,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1591",1591,2019-05-10,49.3,0,60.22,57.4,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1592",1592,2019-05-11,49.3,0,65.06,40,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1593",1593,2019-05-12,46.5,0,69.68,49.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1594",1594,2019-05-13,51.8,0,59.83,14.5,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1595",1595,2019-05-14,58.7,0,51.55,44.1,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1596",1596,2019-05-15,61.7,0,63.86,32.2,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1597",1597,2019-05-16,66.1,0.32,73.62,50.5,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1598",1598,2019-05-17,54.1,0.09,69.14,89.8,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1599",1599,2019-05-18,52.9,0.42,86.96,88.6,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1600",1600,2019-05-19,55.6,0.31,83.69,88.7,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1601",1601,2019-05-20,49.1,0.01,69.85,82.3,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1602",1602,2019-05-21,50.6,0.02,63.25,62.9,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1603",1603,2019-05-22,62.6,0.3,71.73,73.9,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1604",1604,2019-05-23,63.4,0,60.2,24.1,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1605",1605,2019-05-24,60.6,0.81,84.29,62.7,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1606",1606,2019-05-25,72.2,1.16,71.57,50.1,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1607",1607,2019-05-26,66.2,0,60.94,32.8,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1608",1608,2019-05-27,61.4,0.21,78.24,60.7,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1609",1609,2019-05-28,56.4,0,86.94,97.2,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1610",1610,2019-05-29,61.5,0,79.08,91.1,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1611",1611,2019-05-30,67.5,0.01,70.69,53.4,1,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1612",1612,2019-05-31,71.6,0,65.39,25.9,0,"05",0,0,0,0,1,0,0,0,0,0,0,0
"1613",1613,2019-06-01,67,0.41,77.8,43.4,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1614",1614,2019-06-02,62.3,0,57.7,33.2,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1615",1615,2019-06-03,57.3,0,53.28,65.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1616",1616,2019-06-04,65.5,0.4,72.6,65.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1617",1617,2019-06-05,71.7,0.14,75.89,45.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1618",1618,2019-06-06,70.8,0,69.6,54.2,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1619",1619,2019-06-07,70.3,0,61.56,0,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1620",1620,2019-06-08,70.3,0,55.2,29.7,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1621",1621,2019-06-09,68.2,0.03,72.4,66.5,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1622",1622,2019-06-10,64.6,0,51.92,39,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1623",1623,2019-06-11,63.6,0.02,60.81,55,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1624",1624,2019-06-12,58.1,0.43,88.57,76.8,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1625",1625,2019-06-13,59.1,0,56.44,29.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1626",1626,2019-06-14,64.9,0,55.67,54.1,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1627",1627,2019-06-15,66,0,72.1,67,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1628",1628,2019-06-16,57.2,0.36,85.61,93.3,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1629",1629,2019-06-17,63.6,0,76.19,80.9,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1630",1630,2019-06-18,67.9,0,77.65,60.4,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1631",1631,2019-06-19,64.4,0.25,85.81,83.4,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1632",1632,2019-06-20,65.1,0,70.79,51.6,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1633",1633,2019-06-21,65.1,0,61.26,59.1,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1634",1634,2019-06-22,67.5,0,61.05,43.3,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1635",1635,2019-06-23,71.2,0.14,75.82,65.7,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1636",1636,2019-06-24,67.2,0.5,87.27,59.5,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1637",1637,2019-06-25,70.4,0.05,70.34,32.4,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1638",1638,2019-06-26,73.3,0,60.25,34.5,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1639",1639,2019-06-27,71.6,0.3,78.27,43.6,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1640",1640,2019-06-28,72.7,0.88,80.56,50.1,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1641",1641,2019-06-29,78.7,0,74.68,45.1,0,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1642",1642,2019-06-30,73.3,0.84,84.94,44.7,1,"06",0,0,0,0,0,1,0,0,0,0,0,0
"1643",1643,2019-07-01,76.2,0,77.29,47.6,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1644",1644,2019-07-02,79.3,0,74.03,49.2,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1645",1645,2019-07-03,76.4,1.42,78.76,60.1,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1646",1646,2019-07-04,78.2,0.18,77.93,47.3,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1647",1647,2019-07-05,80.1,0.01,75.48,40.2,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1648",1648,2019-07-06,71.8,0.47,79.24,53.1,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1649",1649,2019-07-07,69.8,0,65.56,14.8,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1650",1650,2019-07-08,71.3,0,66.02,28.8,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1651",1651,2019-07-09,73.8,0.27,68.35,43.8,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1652",1652,2019-07-10,79.1,0.01,67.4,35.4,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1653",1653,2019-07-11,73.6,0,64.66,32.7,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1654",1654,2019-07-12,73.3,0,65.82,15.5,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1655",1655,2019-07-13,79.5,0,63.42,37.5,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1656",1656,2019-07-14,78.1,0,63.35,28.3,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1657",1657,2019-07-15,80.5,0,66.26,34.7,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1658",1658,2019-07-16,79.2,0.01,67.48,49,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1659",1659,2019-07-17,78.9,0.11,74.47,45.3,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1660",1660,2019-07-18,78.3,1.06,79.95,53.4,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1661",1661,2019-07-19,83.7,1.38,74.37,52.2,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1662",1662,2019-07-20,78.7,0.2,80.83,63.4,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1663",1663,2019-07-21,72.8,0,70.37,53.1,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1664",1664,2019-07-22,69.5,0,61.31,30.6,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1665",1665,2019-07-23,69.6,0,66.52,24.1,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1666",1666,2019-07-24,71.9,0,69.11,15.1,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1667",1667,2019-07-25,74.8,0,64.53,34,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1668",1668,2019-07-26,75.5,0.01,63.9,50.9,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1669",1669,2019-07-27,79.1,0,66.56,56.2,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1670",1670,2019-07-28,79.7,0,68.96,39.4,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1671",1671,2019-07-29,76.5,0.21,68.24,54.9,1,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1672",1672,2019-07-30,67.9,0,66.76,43.6,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1673",1673,2019-07-31,66.9,0,69.78,29,0,"07",0,0,0,0,0,0,1,0,0,0,0,0
"1674",1674,2019-08-01,67.8,0,63.84,12,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1675",1675,2019-08-02,70.1,0,63.59,27.6,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1676",1676,2019-08-03,72.7,0.12,72.53,41.6,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1677",1677,2019-08-04,74.1,0.02,65.34,35.3,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1678",1678,2019-08-05,76.1,0.86,60.3,43.3,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1679",1679,2019-08-06,72.8,0.5,61.5,59.8,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1680",1680,2019-08-07,74.4,0.15,57.77,37.2,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1681",1681,2019-08-08,69.9,0,53.02,30.3,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1682",1682,2019-08-09,66.5,0,54.05,33.2,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1683",1683,2019-08-10,69.8,0,54.16,50.4,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1684",1684,2019-08-11,70.6,0.31,57.04,74.9,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1685",1685,2019-08-12,70.1,0.07,82.11,74.3,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1686",1686,2019-08-13,72.2,0.28,79.43,61,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1687",1687,2019-08-14,66.5,0.05,80.17,78.4,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1688",1688,2019-08-15,67.4,0,67.1,36.8,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1689",1689,2019-08-16,70.2,0.03,52.21,50,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1690",1690,2019-08-17,70.8,0,60.13,29.2,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1691",1691,2019-08-18,71.4,0.51,58.93,48,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1692",1692,2019-08-19,70,0,59.42,26,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1693",1693,2019-08-20,70.8,0,61.84,43.4,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1694",1694,2019-08-21,72.3,0,59.14,58.8,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1695",1695,2019-08-22,65.4,0,61.55,31.1,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1696",1696,2019-08-23,64.8,0,55.49,57.7,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1697",1697,2019-08-24,63,0,69.75,33.1,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1698",1698,2019-08-25,64.3,0,71.84,64,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1699",1699,2019-08-26,65.8,0.34,89.89,89.7,1,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1700",1700,2019-08-27,68.1,0,66.55,33.5,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1701",1701,2019-08-28,64.6,0,58.99,28.4,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1702",1702,2019-08-29,67.7,0,64.59,20.8,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1703",1703,2019-08-30,61.9,0,65.96,45.6,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1704",1704,2019-08-31,59.9,0,71.84,42.9,0,"08",0,0,0,0,0,0,0,1,0,0,0,0
"1705",1705,2019-09-01,65.2,0,73.88,54.5,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1706",1706,2019-09-02,70.9,0.16,77.41,63.4,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1707",1707,2019-09-03,72,0.28,75.85,54.3,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1708",1708,2019-09-04,60.6,0,72.3,65.5,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1709",1709,2019-09-05,62.2,0,73.63,47.4,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1710",1710,2019-09-06,66.4,0,72.93,64.9,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1711",1711,2019-09-07,61.6,0,75.9,45.4,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1712",1712,2019-09-08,59.3,0.02,79.56,75.9,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1713",1713,2019-09-09,63.2,0.05,86.06,90,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1714",1714,2019-09-10,72.1,1.18,82.37,60.1,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1715",1715,2019-09-11,72.5,0.26,84.5,64.7,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1716",1716,2019-09-12,65.8,1.16,91.19,97.6,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1717",1717,2019-09-13,65.9,0.43,77.23,72,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1718",1718,2019-09-14,64.9,0,72.2,32.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1719",1719,2019-09-15,69.3,0.02,84.5,72.3,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1720",1720,2019-09-16,69,0,80.36,51,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1721",1721,2019-09-17,68.8,0,79.2,32.9,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1722",1722,2019-09-18,71.4,0,74.69,40.2,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1723",1723,2019-09-19,69.9,0.11,82.17,47.6,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1724",1724,2019-09-20,71.3,0.01,82.85,64.4,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1725",1725,2019-09-21,73,0.04,85.52,68.4,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1726",1726,2019-09-22,69.2,1.63,89.2,74,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1727",1727,2019-09-23,62.5,0.01,73.14,20.3,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1728",1728,2019-09-24,68,0,65.05,42.2,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1729",1729,2019-09-25,67.7,0,61.38,69.1,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1730",1730,2019-09-26,60.2,0,58.76,29.7,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1731",1731,2019-09-27,62.7,0.3,75.26,82.4,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1732",1732,2019-09-28,58.5,0,78.46,72.3,0,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1733",1733,2019-09-29,57.3,0.85,91.83,97.2,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1734",1734,2019-09-30,73.2,0.01,81.52,55.6,1,"09",0,0,0,0,0,0,0,0,1,0,0,0
"1735",1735,2019-10-01,72.3,2.19,87.22,63.1,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1736",1736,2019-10-02,55.7,0.93,90.52,97.3,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1737",1737,2019-10-03,54.5,0.04,79.18,86.2,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1738",1738,2019-10-04,49.2,0,75.67,72.6,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1739",1739,2019-10-05,52.2,0.47,85.23,75.2,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1740",1740,2019-10-06,56,0,65.61,33.6,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1741",1741,2019-10-07,55.1,0,61.6,10.7,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1742",1742,2019-10-08,54.7,0,65.39,4.3,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1743",1743,2019-10-09,57.8,0,61.66,33.8,0,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1744",1744,2019-10-10,61,0.08,77.64,56,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1745",1745,2019-10-11,49.6,0.39,77.32,86.7,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
"1746",1746,2019-10-12,39,0.01,63.19,58,1,"10",0,0,0,0,0,0,0,0,0,1,0,0
